crip_id,timestamp,price,market_cap,total_volume,price_percent_increment,market_cap_percent_increment,total_volume_percent_increment
apemove,2023-04-27 00:00:00,0.006,11797.436,425.476,0.12359550561797761,0.13108727918511032,21.855733295988557
apemove,2023-04-28 00:00:00,0.00608,11898.487,50.675686,0.01333333333333342,0.008565505250462957,-0.8808964876984836
apemove,2023-04-29 00:00:00,0.00604,11812.303,53.35066,-0.006578947368421018,-0.007243273871711531,0.052786142845703043
apemove,2023-04-30 00:00:00,0.00605,11840.034,1.8742042,0.0016556291390728006,0.0023476370357244924,-0.964870084081434
apemove,2023-05-01 00:00:00,0.00605,11805.9375,26.581917,0.0,-0.0028797636898677537,13.183042061265256
apemove,2023-05-02 00:00:00,0.00602,11796.717,0.3315904,-0.0049586776859503745,-0.0007810053204160283,-0.9875257153199297
apemove,2023-05-03 00:00:00,0.00652,12751.633,451.99103,0.0830564784053156,0.08094760601614825,1362.1004697361564
apemove,2023-05-04 00:00:00,0.00693,13500.701,434.55838,0.06288343558282228,0.05874290767307988,-0.0385685751330066
apemove,2023-05-05 00:00:00,0.0069,13557.318,117.56202,-0.0043290043290044045,0.004193634093518472,-0.729467833527914
apemove,2023-05-06 00:00:00,0.00687,13458.621,0.29079846,-0.004347826086956497,-0.0072799797128015875,-0.9975264251158665
apemove,2023-05-07 00:00:00,0.00602,11771.79,466.93903,-0.12372634643377001,-0.12533460894693438,1604.713558455571
apemove,2023-05-08 00:00:00,0.00602,11707.861,3.223705,0.0,-0.005430694907061717,-0.9930960900826816
apemove,2023-05-09 00:00:00,0.00656,12839.316,608.1891,0.0897009966777409,0.09664062461964651,187.66152455016822
apemove,2023-05-10 00:00:00,0.00661,12928.619,161.17303,0.007621951219512368,0.006955432828353203,-0.734995201328008
apemove,2023-05-11 00:00:00,0.00641,12549.106,134.97531,-0.030257186081694476,-0.02935448867353896,-0.16254406832210078
apemove,2023-05-12 00:00:00,0.00661,12934.91,802.6695,0.03120124804992197,0.030743544599910244,4.946787601376873
apemove,2023-05-13 00:00:00,0.00635,12367.698,109.31838,-0.039334341906202774,-0.04385125215405439,-0.86380648573292
apemove,2023-05-14 00:00:00,0.00589,11512.98,224.62248,-0.07244094488188968,-0.06910889965133371,1.0547549277623762
apemove,2023-05-15 00:00:00,0.00593,11534.784,7.9270716,0.00679117147707986,0.001893862405736746,-0.964709357674263
apemove,2023-05-16 00:00:00,0.00591,11550.827,20.412613,-0.003372681281618939,0.0013908366207810996,1.5750509179203074
apemove,2023-05-17 00:00:00,0.00593,11595.324,22.977262,0.0033840947546530664,0.003852278282758581,0.1256404067426351
apemove,2023-05-18 00:00:00,0.00596,11648.396,6.0444,0.005059021922428242,0.004577017425300145,-0.7369399365337785
